class_id,name,grade_level_id,teacher_id,classroom_id,period_id,term_id,school_year_id,created_at,updated_at
1085,Math Grade 0,0,1,4,22,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1086,Math Grade 0,0,1,4,22,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1087,Math Grade 0,0,1,4,22,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1088,Math Grade 0,0,1,4,22,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1089,Reading Grade 0,0,1,4,33,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1090,Reading Grade 0,0,1,4,33,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1091,Reading Grade 0,0,1,4,33,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1092,Reading Grade 0,0,1,4,33,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1093,Science Grade 0,0,1,4,44,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1094,Science Grade 0,0,1,4,44,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1095,Science Grade 0,0,1,4,44,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1096,Science Grade 0,0,1,4,44,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1097,Social Studies Grade 0,0,1,4,55,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1098,Social Studies Grade 0,0,1,4,55,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1099,Social Studies Grade 0,0,1,4,55,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1100,Social Studies Grade 0,0,1,4,55,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1101,Recess Grade 0,0,1,4,30,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1102,Recess Grade 0,0,1,4,30,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1103,Recess Grade 0,0,1,4,30,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1104,Recess Grade 0,0,1,4,30,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1105,Nap Grade 0,0,1,4,40,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1106,Nap Grade 0,0,1,4,40,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1107,Nap Grade 0,0,1,4,40,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1108,Nap Grade 0,0,1,4,40,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1109,Homeroom Grade 1,1,4,2,11,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1110,Homeroom Grade 1,1,4,2,11,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1111,Homeroom Grade 1,1,4,2,11,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1112,Homeroom Grade 1,1,4,2,11,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1113,Math Grade 1,1,4,2,22,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1114,Math Grade 1,1,4,2,22,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1115,Math Grade 1,1,4,2,22,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1116,Math Grade 1,1,4,2,22,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1117,Reading Grade 1,1,4,2,33,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1118,Reading Grade 1,1,4,2,33,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1119,Reading Grade 1,1,4,2,33,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1120,Reading Grade 1,1,4,2,33,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1121,Science Grade 1,1,4,2,44,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1122,Science Grade 1,1,4,2,44,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1123,Science Grade 1,1,4,2,44,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1124,Science Grade 1,1,4,2,44,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1125,Social Studies Grade 1,1,4,2,55,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1126,Social Studies Grade 1,1,4,2,55,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1127,Social Studies Grade 1,1,4,2,55,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1128,Social Studies Grade 1,1,4,2,55,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1129,Recess Grade 1,1,4,2,30,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1130,Recess Grade 1,1,4,2,30,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1131,Recess Grade 1,1,4,2,30,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1132,Recess Grade 1,1,4,2,30,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1133,Nap Grade 1,1,4,2,40,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1134,Nap Grade 1,1,4,2,40,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1135,Nap Grade 1,1,4,2,40,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1136,Nap Grade 1,1,4,2,40,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1137,Homeroom Grade 2,2,6,5,11,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1138,Homeroom Grade 2,2,6,5,11,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1139,Homeroom Grade 2,2,6,5,11,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1140,Homeroom Grade 2,2,6,5,11,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1141,Math Grade 2,2,6,5,22,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1142,Math Grade 2,2,6,5,22,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1143,Math Grade 2,2,6,5,22,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1144,Math Grade 2,2,6,5,22,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1145,Reading Grade 2,2,6,5,33,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1146,Reading Grade 2,2,6,5,33,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1147,Reading Grade 2,2,6,5,33,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1148,Reading Grade 2,2,6,5,33,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1149,Science Grade 2,2,6,5,44,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1150,Science Grade 2,2,6,5,44,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1151,Science Grade 2,2,6,5,44,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1152,Science Grade 2,2,6,5,44,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1153,Social Studies Grade 2,2,6,5,55,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1154,Social Studies Grade 2,2,6,5,55,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1155,Social Studies Grade 2,2,6,5,55,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1156,Social Studies Grade 2,2,6,5,55,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1157,Recess Grade 2,2,6,5,30,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1158,Recess Grade 2,2,6,5,30,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1159,Recess Grade 2,2,6,5,30,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1160,Recess Grade 2,2,6,5,30,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1161,Nap Grade 2,2,6,5,40,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1162,Nap Grade 2,2,6,5,40,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1163,Nap Grade 2,2,6,5,40,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1164,Nap Grade 2,2,6,5,40,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1165,Homeroom Grade 3,3,7,1,11,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1166,Homeroom Grade 3,3,7,1,11,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1167,Homeroom Grade 3,3,7,1,11,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1168,Homeroom Grade 3,3,7,1,11,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1169,Math Grade 3,3,7,1,22,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1170,Math Grade 3,3,7,1,22,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1171,Math Grade 3,3,7,1,22,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1172,Math Grade 3,3,7,1,22,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1173,Reading Grade 3,3,7,1,33,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1174,Reading Grade 3,3,7,1,33,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1175,Reading Grade 3,3,7,1,33,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1176,Reading Grade 3,3,7,1,33,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1177,Science Grade 3,3,7,1,44,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1178,Science Grade 3,3,7,1,44,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1179,Science Grade 3,3,7,1,44,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1180,Science Grade 3,3,7,1,44,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1181,Social Studies Grade 3,3,7,1,55,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1182,Social Studies Grade 3,3,7,1,55,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1183,Social Studies Grade 3,3,7,1,55,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1184,Social Studies Grade 3,3,7,1,55,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1185,Recess Grade 3,3,7,1,30,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1186,Recess Grade 3,3,7,1,30,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1187,Recess Grade 3,3,7,1,30,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1188,Recess Grade 3,3,7,1,30,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1189,Study Hall Grade 3,3,7,1,50,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1190,Study Hall Grade 3,3,7,1,50,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1191,Study Hall Grade 3,3,7,1,50,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1192,Study Hall Grade 3,3,7,1,50,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1193,Homeroom Grade 4,4,11,7,11,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1194,Homeroom Grade 4,4,11,7,11,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1195,Homeroom Grade 4,4,11,7,11,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1196,Homeroom Grade 4,4,11,7,11,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1197,Math Grade 4,4,11,7,22,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1198,Math Grade 4,4,11,7,22,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1199,Math Grade 4,4,11,7,22,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1200,Math Grade 4,4,11,7,22,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1201,Reading Grade 4,4,11,7,33,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1202,Reading Grade 4,4,11,7,33,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1203,Reading Grade 4,4,11,7,33,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1204,Reading Grade 4,4,11,7,33,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1205,Science Grade 4,4,11,7,44,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1206,Science Grade 4,4,11,7,44,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1207,Science Grade 4,4,11,7,44,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1208,Science Grade 4,4,11,7,44,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1209,Social Studies Grade 4,4,11,7,55,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1210,Social Studies Grade 4,4,11,7,55,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1211,Social Studies Grade 4,4,11,7,55,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1212,Social Studies Grade 4,4,11,7,55,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1213,Recess Grade 4,4,11,7,30,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1214,Recess Grade 4,4,11,7,30,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1215,Recess Grade 4,4,11,7,30,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1216,Recess Grade 4,4,11,7,30,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1217,Study Hall Grade 4,4,11,7,50,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1218,Study Hall Grade 4,4,11,7,50,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1219,Study Hall Grade 4,4,11,7,50,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1220,Study Hall Grade 4,4,11,7,50,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1221,Math Grade 5,5,15,9,6,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1222,Math Grade 5,5,15,9,6,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1223,Math Grade 5,5,15,9,6,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1224,Math Grade 5,5,15,9,6,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1225,ELA Grade 5,5,15,13,2,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1226,ELA Grade 5,5,15,13,2,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1227,ELA Grade 5,5,15,13,2,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1228,ELA Grade 5,5,15,13,2,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1229,Science Grade 5,5,17,9,2,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1230,Science Grade 5,5,17,9,2,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1231,Science Grade 5,5,17,9,2,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1232,Science Grade 5,5,17,9,2,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1233,Social Studies Grade 5,5,5,13,4,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1234,Social Studies Grade 5,5,5,13,4,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1235,Social Studies Grade 5,5,5,13,4,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1236,Social Studies Grade 5,5,5,13,4,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1237,Art Grade 5,5,5,9,5,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1238,Art Grade 5,5,5,9,5,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1239,Art Grade 5,5,5,9,5,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1240,Art Grade 5,5,5,9,5,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1241,PE Grade 5,5,2,13,6,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1242,PE Grade 5,5,2,13,6,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1243,PE Grade 5,5,2,13,6,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1244,PE Grade 5,5,2,13,6,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1245,Technology Grade 5,5,15,9,7,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1246,Technology Grade 5,5,15,9,7,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1247,Technology Grade 5,5,15,9,7,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1248,Technology Grade 5,5,15,9,7,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1249,Math Grade 6,6,15,13,4,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1250,Math Grade 6,6,15,13,4,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1251,Math Grade 6,6,15,13,4,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1252,Math Grade 6,6,15,13,4,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1253,ELA Grade 6,6,19,9,2,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1254,ELA Grade 6,6,19,9,2,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1255,ELA Grade 6,6,19,9,2,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1256,ELA Grade 6,6,19,9,2,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1257,Science Grade 6,6,17,13,7,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1258,Science Grade 6,6,17,13,7,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1259,Science Grade 6,6,17,13,7,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1260,Science Grade 6,6,17,13,7,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1261,Social Studies Grade 6,6,19,9,4,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1262,Social Studies Grade 6,6,19,9,4,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1263,Social Studies Grade 6,6,19,9,4,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1264,Social Studies Grade 6,6,19,9,4,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1265,Art Grade 6,6,5,13,3,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1266,Art Grade 6,6,5,13,3,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1267,Art Grade 6,6,5,13,3,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1268,Art Grade 6,6,5,13,3,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1269,PE Grade 6,6,2,9,5,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1270,PE Grade 6,6,2,9,5,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1271,PE Grade 6,6,2,9,5,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1272,PE Grade 6,6,2,9,5,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1273,Technology Grade 6,6,15,13,5,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1274,Technology Grade 6,6,15,13,5,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1275,Technology Grade 6,6,15,13,5,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1276,Technology Grade 6,6,15,13,5,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1277,Math Grade 7,7,2,9,1,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1278,Math Grade 7,7,2,9,1,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1279,Math Grade 7,7,2,9,1,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1280,Math Grade 7,7,2,9,1,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1281,ELA Grade 7,7,23,13,2,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1282,ELA Grade 7,7,23,13,2,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1283,ELA Grade 7,7,23,13,2,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1284,ELA Grade 7,7,23,13,2,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1285,Science Grade 7,7,17,9,5,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1286,Science Grade 7,7,17,9,5,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1287,Science Grade 7,7,17,9,5,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1288,Science Grade 7,7,17,9,5,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1289,Social Studies Grade 7,7,5,13,6,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1290,Social Studies Grade 7,7,5,13,6,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1291,Social Studies Grade 7,7,5,13,6,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1292,Social Studies Grade 7,7,5,13,6,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1293,Art Grade 7,7,5,9,7,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1294,Art Grade 7,7,5,9,7,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1295,Art Grade 7,7,5,9,7,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1296,Art Grade 7,7,5,9,7,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1297,PE Grade 7,7,2,13,4,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1298,PE Grade 7,7,2,13,4,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1299,PE Grade 7,7,2,13,4,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1300,PE Grade 7,7,2,13,4,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1301,Technology Grade 7,7,2,9,7,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1302,Technology Grade 7,7,2,9,7,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1303,Technology Grade 7,7,2,9,7,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1304,Technology Grade 7,7,2,9,7,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1305,Math Grade 8,8,8,13,1,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1306,Math Grade 8,8,8,13,1,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1307,Math Grade 8,8,8,13,1,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1308,Math Grade 8,8,8,13,1,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1309,ELA Grade 8,8,25,9,2,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1310,ELA Grade 8,8,25,9,2,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1311,ELA Grade 8,8,25,9,2,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1312,ELA Grade 8,8,25,9,2,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1313,Science Grade 8,8,17,13,4,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1314,Science Grade 8,8,17,13,4,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1315,Science Grade 8,8,17,13,4,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1316,Science Grade 8,8,17,13,4,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1317,Social Studies Grade 8,8,19,9,6,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1318,Social Studies Grade 8,8,19,9,6,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1319,Social Studies Grade 8,8,19,9,6,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1320,Social Studies Grade 8,8,19,9,6,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1321,Art Grade 8,8,8,13,5,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1322,Art Grade 8,8,8,13,5,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1323,Art Grade 8,8,8,13,5,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1324,Art Grade 8,8,8,13,5,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1325,PE Grade 8,8,8,9,6,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1326,PE Grade 8,8,8,9,6,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1327,PE Grade 8,8,8,9,6,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1328,PE Grade 8,8,8,9,6,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1329,Technology Grade 8,8,8,13,7,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1330,Technology Grade 8,8,8,13,7,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1331,Technology Grade 8,8,8,13,7,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1332,Technology Grade 8,8,8,13,7,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1333,Algebra I Grade 9,9,12,21,1,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1334,Algebra I Grade 9,9,12,21,1,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1335,Algebra I Grade 9,9,12,21,1,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1336,Algebra I Grade 9,9,12,21,1,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1337,Biology Grade 9,9,20,23,7,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1338,Biology Grade 9,9,20,23,7,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1339,Biology Grade 9,9,20,23,7,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1340,Biology Grade 9,9,20,23,7,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1341,English Grade 9,9,19,17,3,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1342,English Grade 9,9,19,17,3,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1343,English Grade 9,9,19,17,3,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1344,English Grade 9,9,19,17,3,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1345,Geography Grade 9,9,12,19,4,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1346,Geography Grade 9,9,12,19,4,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1347,Geography Grade 9,9,12,19,4,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1348,Geography Grade 9,9,12,19,4,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1349,PE Grade 9,9,12,22,5,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1350,PE Grade 9,9,12,22,5,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1351,PE Grade 9,9,12,22,5,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1352,PE Grade 9,9,12,22,5,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1353,Spanish I Grade 9,9,12,21,6,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1354,Spanish I Grade 9,9,12,21,6,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1355,Spanish I Grade 9,9,12,21,6,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1356,Spanish I Grade 9,9,12,21,6,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1357,Computer Science Grade 9,9,12,23,7,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1358,Computer Science Grade 9,9,12,23,7,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1359,Computer Science Grade 9,9,12,23,7,15,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1360,Computer Science Grade 9,9,12,23,7,16,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1361,Geometry Grade 10,10,23,17,1,13,4,2025-07-28 19:33:05,2025-07-28 19:33:05
1362,Geometry Grade 10,10,23,17,1,14,4,2025-07-28 19:33:05,2025-07-28 19:33:05
