attendance_id,date,status
A_7bcd9c,2016-02-18,Present
A_40cdc9,2016-02-19,Present
A_73f0dd,2016-02-22,Present
A_a05f73,2016-02-23,Absent
A_96fed4,2016-02-24,Present
A_9cdf2a,2016-02-25,Absent
A_6baf07,2016-02-26,Present
A_d376bb,2016-02-29,Present
A_8a72f2,2016-03-01,Present
A_3a4d9d,2016-03-02,Present
A_926a6f,2016-03-03,Present
A_7feac2,2016-03-04,Present
A_e5fdf6,2016-03-07,Absent
A_ca5a02,2016-03-08,Present
A_dd4e6c,2016-03-09,Present
A_ca6cf5,2016-03-10,Present
A_9cca66,2016-03-11,Present
A_c5d365,2016-03-14,Present
A_77e596,2016-03-15,Present
A_5c5086,2016-03-16,Present
A_ec9645,2016-03-17,Present
A_5eb9a7,2016-03-18,Present
A_21405d,2016-03-21,Present
A_b5f73e,2016-03-22,Present
A_677a01,2016-03-23,Present
A_eabbba,2016-03-24,Present
A_e526b0,2016-03-25,Present
A_0749ef,2016-04-04,Present
A_0b2385,2016-04-05,Present
A_111a3d,2016-04-06,Present
A_afbaff,2016-04-07,Present
A_b4269b,2016-04-08,Absent
A_569a05,2016-04-11,Present
A_d098ac,2016-04-12,Present
A_356d56,2016-04-13,Present
A_6b2c01,2016-04-14,Present
A_dc7957,2016-04-15,Absent
A_fb86f6,2016-04-18,Present
A_78cf92,2016-04-19,Present
A_8cce15,2016-04-20,Present
A_cdca78,2016-04-21,Present
A_193553,2016-04-22,Absent
A_55d3f3,2016-04-25,Present
A_4b24ff,2016-04-26,Absent
A_f43bec,2016-04-27,Present
A_5319e7,2016-04-28,Present
A_c244d6,2016-04-29,Present
A_f36a84,2016-05-02,Present
A_04cf31,2016-05-03,Present
A_b4d119,2016-05-04,Absent
A_d54214,2016-05-05,Present
A_b7cdba,2016-05-06,Absent
A_1d0bd9,2016-05-09,Present
A_9c11cd,2016-05-10,Present
A_094069,2016-05-11,Present
A_10d3ee,2016-05-12,Present
A_a19f52,2016-05-13,Present
A_6fc380,2016-05-16,Present
A_848e5b,2016-05-17,Present
A_cfc52a,2016-05-18,Present
A_011948,2016-05-19,Present
A_247276,2016-05-20,Tardy
A_a5dc08,2016-05-23,Present
A_163b8a,2016-05-24,Present
A_df1abe,2016-05-25,Present
A_3b01d6,2016-05-26,Present
A_b24ca0,2016-05-27,Present
A_1a2271,2016-05-31,Present
A_23d959,2016-06-01,Present
A_cac617,2016-06-02,Present
A_8752ab,2016-06-03,Present
A_33d4d1,2016-06-06,Present
A_248deb,2016-06-07,Present
A_a64595,2016-06-08,Present
A_c2413b,2016-06-09,Present
A_3e4b21,2015-08-24,Absent
A_43a48e,2015-08-25,Present
A_b42326,2015-08-26,Absent
A_b991de,2015-08-27,Tardy
A_5d937c,2015-08-28,Present
A_227cb3,2015-08-31,Present
A_b1011a,2015-09-01,Absent
A_a6459e,2015-09-02,Present
A_302687,2015-09-03,Present
A_9c2e22,2015-09-04,Present
A_e3d11e,2015-09-08,Present
A_2731fe,2015-09-09,Present
A_2eb32c,2015-09-10,Present
A_3e45c7,2015-09-11,Present
A_58d0d8,2015-09-14,Present
A_480ed0,2015-09-15,Absent
A_e7886e,2015-09-16,Present
A_47bc76,2015-09-17,Absent
A_ed6a56,2015-09-18,Present
A_de5996,2015-09-21,Present
A_9cc6d3,2015-09-22,Present
A_06b1af,2015-09-23,Present
A_49946d,2015-09-24,Absent
A_b7d687,2015-09-25,Present
A_ea016c,2015-09-28,Present
A_a8a478,2015-09-29,Present
A_35f0d6,2015-09-30,Present
A_5ff8bc,2015-10-01,Present
A_db658b,2015-10-02,Present
A_45651e,2015-10-05,Present
A_294dea,2015-10-06,Present
A_4e3662,2015-10-07,Present
A_257a93,2015-10-08,Present
A_cefe2d,2015-10-12,Present
A_c45fe2,2015-10-13,Present
A_d7d6ec,2015-10-14,Present
A_2fb810,2015-10-15,Present
A_05972d,2015-10-16,Present
A_432fa5,2015-10-19,Present
A_22fbdc,2015-10-20,Present
A_3ffbcf,2015-10-21,Absent
A_987b2a,2015-10-22,Present
A_f3fc43,2015-10-23,Present
A_447d12,2015-10-26,Present
A_7a6978,2015-10-27,Present
A_e6100f,2015-10-28,Present
A_29b8e7,2015-10-29,Present
A_a484a7,2015-10-30,Present
A_21d580,2015-11-02,Tardy
A_7b5a83,2015-11-03,Tardy
A_fd3103,2015-11-04,Present
A_a2e252,2015-11-05,Present
A_445ee2,2015-11-06,Present
A_fba54f,2015-11-09,Present
A_982586,2015-11-10,Present
A_5e2286,2015-11-11,Present
A_10474e,2015-11-12,Present
A_4b8c05,2015-11-13,Present
A_32d8a5,2015-11-16,Present
A_180bc6,2015-11-17,Absent
A_ada790,2015-11-18,Present
A_e714a9,2015-11-19,Present
A_299384,2015-11-20,Present
A_f0664b,2015-11-23,Present
A_8ed7f8,2015-11-24,Present
A_1de112,2015-11-25,Present
A_54091d,2015-11-30,Present
A_38151b,2015-12-01,Present
A_2828cb,2015-12-02,Present
A_409def,2015-12-03,Absent
A_e50025,2015-12-04,Present
A_db7e52,2015-12-07,Present
A_4bf53f,2015-12-08,Present
A_bbdfc8,2015-12-09,Present
A_12569f,2015-12-10,Present
A_6a6701,2015-12-11,Present
A_6addea,2015-12-14,Absent
A_8deea4,2015-12-15,Present
A_88473e,2015-12-16,Present
A_e5da09,2015-12-17,Present
A_b949e1,2015-12-18,Present
A_7afbb2,2016-01-05,Present
A_9944bd,2016-01-06,Present
A_19d25c,2016-01-07,Absent
A_98261f,2016-01-08,Present
A_4782cf,2016-01-11,Present
A_ebac43,2016-01-12,Tardy
A_716446,2016-01-13,Present
A_c99d60,2016-01-14,Present
A_53513c,2016-01-15,Present
A_0f4fef,2016-01-19,Present
A_a68cee,2016-01-20,Present
A_7e3dc3,2016-01-21,Present
A_e41884,2016-01-22,Present
A_118f2b,2016-01-25,Tardy
A_a8d0b8,2016-01-26,Present
A_015d92,2016-01-27,Absent
A_eee737,2016-01-28,Present
A_c8d028,2016-01-29,Absent
A_09de06,2016-02-01,Present
A_5d63e8,2016-02-02,Present
A_dfab7e,2016-02-03,Present
A_16afb1,2016-02-04,Present
A_2ad1a3,2016-02-05,Present
A_49bbfb,2016-02-08,Present
A_71125d,2016-02-09,Present
A_d3d177,2016-02-10,Present
A_ef071c,2016-02-11,Present
A_b12a17,2016-02-12,Present
A_8ca077,2016-02-16,Present
A_6c8f9d,2016-02-17,Present
A_214ccb,2016-02-18,Present
A_c00255,2016-02-19,Present
A_2c9586,2016-02-22,Present
A_7de855,2016-02-23,Present
A_735b2f,2016-02-24,Present
A_4cfe32,2016-02-25,Present
A_3f0167,2016-02-26,Tardy
A_1fa483,2016-02-29,Present
A_f25c54,2016-03-01,Present
A_dcd2e1,2016-03-02,Present
A_8d5cba,2016-03-03,Present
A_049844,2016-03-04,Present
A_e8d2e7,2016-03-07,Present
A_e131b0,2016-03-08,Absent
A_67904a,2016-03-09,Present
A_e662c0,2016-03-10,Present
A_6edae7,2016-03-11,Absent
A_6df9b3,2016-03-14,Present
A_86f6ca,2016-03-15,Present
A_e1e68a,2016-03-16,Present
A_2bd380,2016-03-17,Present
A_2623b3,2016-03-18,Present
A_3a1151,2016-03-21,Present
A_958733,2016-03-22,Present
A_2dd989,2016-03-23,Present
A_00acf8,2016-03-24,Present
A_801671,2016-03-25,Present
A_deb3ed,2016-04-04,Tardy
A_0db9e9,2016-04-05,Present
A_88216a,2016-04-06,Absent
A_943ecd,2016-04-07,Present
A_087cbb,2016-04-08,Present
A_459bc9,2016-04-11,Present
A_a8e11f,2016-04-12,Present
A_d69752,2016-04-13,Present
A_19ff86,2016-04-14,Present
A_46115a,2016-04-15,Present
A_a99984,2016-04-18,Present
A_962934,2016-04-19,Present
A_af05be,2016-04-20,Present
A_9b7143,2016-04-21,Present
A_3df22e,2016-04-22,Present
A_c770fc,2016-04-25,Present
A_2b45d0,2016-04-26,Present
A_dcfea6,2016-04-27,Present
A_98e227,2016-04-28,Present
A_858c5c,2016-04-29,Present
A_a1e45d,2016-05-02,Absent
A_4889e0,2016-05-03,Present
A_040c63,2016-05-04,Present
A_7cab87,2016-05-05,Present
A_f10cd6,2016-05-06,Present
A_dca9c1,2016-05-09,Present
A_0b31a4,2016-05-10,Present
A_302fd2,2016-05-11,Present
A_5b4f35,2016-05-12,Present
A_d4a82e,2016-05-13,Present
A_6c05fe,2016-05-16,Present
A_f364be,2016-05-17,Present
A_b46557,2016-05-18,Present
A_36e22c,2016-05-19,Present
A_05e503,2016-05-20,Present
A_725353,2016-05-23,Present
A_ea054f,2016-05-24,Present
A_355c69,2016-05-25,Present
A_4d3487,2016-05-26,Present
A_c11482,2016-05-27,Present
A_839348,2016-05-31,Present
A_dc12fe,2016-06-01,Present
A_301f0e,2016-06-02,Present
A_fee231,2016-06-03,Absent
A_23b4a2,2016-06-06,Absent
A_f007f2,2016-06-07,Present
A_ce4bb1,2016-06-08,Present
A_5731c9,2016-06-09,Present
A_519928,2015-08-24,Present
A_2f3a6c,2015-08-25,Present
A_3998fe,2015-08-26,Absent
A_3868a9,2015-08-27,Present
A_432310,2015-08-28,Present
A_43008f,2015-08-31,Present
A_556771,2015-09-01,Present
A_8d1fbe,2015-09-02,Present
A_a7cca6,2015-09-03,Present
A_9d1c7d,2015-09-04,Present
A_37f1b4,2015-09-08,Present
A_771061,2015-09-09,Present
A_59c88a,2015-09-10,Absent
A_0bace0,2015-09-11,Present
A_1f8646,2015-09-14,Tardy
A_581ff3,2015-09-15,Present
A_6c98b2,2015-09-16,Present
A_884f2e,2015-09-17,Present
A_db8628,2015-09-18,Present
A_6d1bef,2015-09-21,Present
A_64ac97,2015-09-22,Present
A_d6b4ab,2015-09-23,Present
A_d984a3,2015-09-24,Present
A_49b6b5,2015-09-25,Present
A_9a81ae,2015-09-28,Tardy
A_b89650,2015-09-29,Present
A_74d1c6,2015-09-30,Present
A_4cd84b,2015-10-01,Present
A_45c905,2015-10-02,Present
A_f2a75c,2015-10-05,Present
A_f3284f,2015-10-06,Present
A_cbe073,2015-10-07,Present
A_e130da,2015-10-08,Present
A_5c59d4,2015-10-12,Absent
A_58d331,2015-10-13,Present
A_981840,2015-10-14,Present
A_046c66,2015-10-15,Present
A_de3e97,2015-10-16,Present
A_819c4d,2015-10-19,Present
A_d436f2,2015-10-20,Present
A_13bdb9,2015-10-21,Present
A_39957b,2015-10-22,Present
A_ac151b,2015-10-23,Present
A_ab908f,2015-10-26,Present
A_ed626f,2015-10-27,Present
A_5bfb83,2015-10-28,Present
A_9fdd59,2015-10-29,Present
A_29353e,2015-10-30,Absent
A_4e6988,2015-11-02,Present
A_dce613,2015-11-03,Present
A_968f90,2015-11-04,Present
A_ea5743,2015-11-05,Absent
A_2d7278,2015-11-06,Present
A_ced79c,2015-11-09,Absent
A_671f9f,2015-11-10,Present
A_1f7bd3,2015-11-11,Present
A_57f57b,2015-11-12,Present
A_a9d896,2015-11-13,Present
A_6b578d,2015-11-16,Present
A_414228,2015-11-17,Present
A_308869,2015-11-18,Present
A_2710bc,2015-11-19,Present
A_15dcb0,2015-11-20,Absent
A_d5da4b,2015-11-23,Present
A_4248f0,2015-11-24,Present
A_075914,2015-11-25,Present
A_6262ff,2015-11-30,Present
A_eb8e35,2015-12-01,Present
A_0e33a2,2015-12-02,Present
A_0066e9,2015-12-03,Present
A_b3f8a1,2015-12-04,Present
A_f84af3,2015-12-07,Present
A_96fb13,2015-12-08,Present
A_00815a,2015-12-09,Present
A_84ddc2,2015-12-10,Present
A_fc0505,2015-12-11,Present
A_bd764d,2015-12-14,Present
A_878c8a,2015-12-15,Present
A_f67305,2015-12-16,Present
A_d383e7,2015-12-17,Present
A_7f2705,2015-12-18,Present
A_2a4073,2016-01-05,Present
A_829f02,2016-01-06,Present
A_9f3724,2016-01-07,Present
A_a09fab,2016-01-08,Present
A_b60640,2016-01-11,Present
A_0266b0,2016-01-12,Present
A_27b7f3,2016-01-13,Present
A_bc2994,2016-01-14,Present
A_7e8241,2016-01-15,Present
A_55f58b,2016-01-19,Present
A_604d71,2016-01-20,Present
A_4508ff,2016-01-21,Absent
A_073fab,2016-01-22,Absent
A_c9c213,2016-01-25,Present
A_b1da37,2016-01-26,Present
A_2ed3e7,2016-01-27,Present
A_b58415,2016-01-28,Present
A_e101de,2016-01-29,Present
A_c97b98,2016-02-01,Present
A_2e8efa,2016-02-02,Present
A_0acc8c,2016-02-03,Present
A_098c5d,2016-02-04,Present
A_96deac,2016-02-05,Present
A_3b807c,2016-02-08,Present
A_f2d6bf,2016-02-09,Present
A_392b11,2016-02-10,Present
A_f8fe40,2016-02-11,Present
A_a5ba6a,2016-02-12,Present
A_270091,2016-02-16,Present
A_953b9e,2016-02-17,Present
A_2b6aa0,2016-02-18,Present
A_f19db2,2016-02-19,Present
A_c99589,2016-02-22,Present
A_6aff58,2016-02-23,Present
A_fe041c,2016-02-24,Present
A_c85d22,2016-02-25,Present
A_e2e2b9,2016-02-26,Present
A_085b35,2016-02-29,Present
A_58ec89,2016-03-01,Present
A_b7ccb6,2016-03-02,Tardy
A_35fbbc,2016-03-03,Present
A_4befe4,2016-03-04,Present
A_2bd783,2016-03-07,Present
A_88278f,2016-03-08,Present
A_c54633,2016-03-09,Present
A_25507c,2016-03-10,Present
A_57879c,2016-03-11,Absent
A_d51bb4,2016-03-14,Present
A_d56f98,2016-03-15,Present
A_c9888c,2016-03-16,Present
A_6c7474,2016-03-17,Present
A_5c83ec,2016-03-18,Present
A_da27a9,2016-03-21,Present
A_40e834,2016-03-22,Present
A_5fb9e5,2016-03-23,Present
A_12c19f,2016-03-24,Tardy
A_f655c8,2016-03-25,Present
A_61f45b,2016-04-04,Present
A_e3eef4,2016-04-05,Present
A_301f05,2016-04-06,Present
A_ce8775,2016-04-07,Present
A_41c708,2016-04-08,Present
A_03c1f4,2016-04-11,Present
A_c69f9a,2016-04-12,Present
A_87ec85,2016-04-13,Present
A_b4ff7f,2016-04-14,Absent
A_64b3b8,2016-04-15,Present
A_6ddf55,2016-04-18,Present
A_3bed1a,2016-04-19,Present
A_b721e5,2016-04-20,Absent
A_935937,2016-04-21,Present
A_0b625c,2016-04-22,Present
A_84b0c3,2016-04-25,Present
A_c84d47,2016-04-26,Absent
A_acc6a4,2016-04-27,Absent
A_2c130c,2016-04-28,Present
A_d48cac,2016-04-29,Present
A_d89bd3,2016-05-02,Present
A_f47fb6,2016-05-03,Present
A_30749f,2016-05-04,Present
A_3b2527,2016-05-05,Present
A_617cb4,2016-05-06,Present
A_d20961,2016-05-09,Present
A_2622dc,2016-05-10,Present
A_5b5d0f,2016-05-11,Present
A_04f59f,2016-05-12,Present
A_1317c2,2016-05-13,Absent
A_8ed639,2016-05-16,Present
A_db4ecd,2016-05-17,Present
A_c795f9,2016-05-18,Present
A_343091,2016-05-19,Present
A_8ae1a0,2016-05-20,Present
A_05d32b,2016-05-23,Present
A_4bbdc9,2016-05-24,Present
A_d0d236,2016-05-25,Present
A_de3cf4,2016-05-26,Present
A_f05f22,2016-05-27,Present
A_be9722,2016-05-31,Absent
A_41fc5a,2016-06-01,Present
A_6bdcdd,2016-06-02,Present
A_c7024f,2016-06-03,Present
A_41f8cf,2016-06-06,Present
A_693110,2016-06-07,Present
A_4b1451,2016-06-08,Present
A_524d85,2016-06-09,Present
A_da54d3,2015-08-24,Tardy
A_95399d,2015-08-25,Present
A_08dd95,2015-08-26,Present
A_846e0c,2015-08-27,Present
A_d9f871,2015-08-28,Present
A_128b82,2015-08-31,Present
A_19a68b,2015-09-01,Present
A_c33789,2015-09-02,Present
A_df3451,2015-09-03,Present
A_c1e2c1,2015-09-04,Present
A_2e5afc,2015-09-08,Present
A_49fb54,2015-09-09,Present
A_551552,2015-09-10,Present
A_cf0f6c,2015-09-11,Present
A_e900a6,2015-09-14,Present
A_743a21,2015-09-15,Present
A_e72e43,2015-09-16,Present
A_98d42b,2015-09-17,Present
A_9a22a4,2015-09-18,Present
A_307c66,2015-09-21,Present
A_ef8efd,2015-09-22,Present
A_c251a8,2015-09-23,Present
A_2fe0a5,2015-09-24,Present
A_0d87b8,2015-09-25,Present
A_11c6a9,2015-09-28,Present
A_41705e,2015-09-29,Present
A_8d6019,2015-09-30,Present
A_468b02,2015-10-01,Present
A_898377,2015-10-02,Present
A_8f9926,2015-10-05,Present
A_9d84a4,2015-10-06,Present
A_c9cd44,2015-10-07,Present
A_e34a62,2015-10-08,Absent
A_3fbcc0,2015-10-12,Present
A_67fe2b,2015-10-13,Present
A_959fab,2015-10-14,Present
A_ca4b91,2015-10-15,Present
A_f50ccd,2015-10-16,Present
A_628ef1,2015-10-19,Present
A_389385,2015-10-20,Present
A_13f2a1,2015-10-21,Present
A_dc17b6,2015-10-22,Present
A_e7ec02,2015-10-23,Present
A_46c86e,2015-10-26,Present
A_e92ed8,2015-10-27,Present
A_e5e9b1,2015-10-28,Present
A_e4f840,2015-10-29,Present
A_9dee09,2015-10-30,Present
A_939405,2015-11-02,Present
A_0c32fe,2015-11-03,Present
A_f63789,2015-11-04,Present
A_025564,2015-11-05,Present
A_24c730,2015-11-06,Present
A_8b6b3a,2015-11-09,Present
A_6b3f72,2015-11-10,Present
A_34a754,2015-11-11,Present
A_cb9146,2015-11-12,Present
A_8b81c8,2015-11-13,Tardy
A_82d328,2015-11-16,Present
A_b37ad9,2015-11-17,Present
A_8950ab,2015-11-18,Present
A_4dad81,2015-11-19,Present
A_98706d,2015-11-20,Present
A_b6114b,2015-11-23,Present
A_47d2f3,2015-11-24,Present
A_20ef91,2015-11-25,Present
A_d40b43,2015-11-30,Present
A_3113b3,2015-12-01,Present
A_e05a08,2015-12-02,Present
A_52f164,2015-12-03,Present
A_bb255a,2015-12-04,Present
A_1aaf4a,2015-12-07,Present
A_f3c30f,2015-12-08,Present
A_ff0b37,2015-12-09,Tardy
A_b9f50c,2015-12-10,Present
A_e5f6ac,2015-12-11,Present
A_113b11,2015-12-14,Present
A_fb6bad,2015-12-15,Present
A_ca95c8,2015-12-16,Present
A_1a4ecf,2015-12-17,Present
A_adea9c,2015-12-18,Present
A_ee1287,2016-01-05,Present
A_461079,2016-01-06,Present
A_dbacde,2016-01-07,Present
A_af288c,2016-01-08,Present
A_662fc4,2016-01-11,Present
A_d730c5,2016-01-12,Present
A_80d250,2016-01-13,Present
A_fda91f,2016-01-14,Present
A_45a20f,2016-01-15,Present
A_ee694f,2016-01-19,Present
A_b77d70,2016-01-20,Present
A_aca01d,2016-01-21,Present
A_90c65b,2016-01-22,Present
A_2adae6,2016-01-25,Tardy
A_d43d62,2016-01-26,Present
A_1c1f32,2016-01-27,Present
A_fd0c59,2016-01-28,Present
A_09fe88,2016-01-29,Present
A_c20ec0,2016-02-01,Present
A_5910f0,2016-02-02,Present
A_1c2326,2016-02-03,Present
A_80af70,2016-02-04,Present
A_5bf6f1,2016-02-05,Present
A_2bd1b4,2016-02-08,Present
A_c4e412,2016-02-09,Present
A_1bd46c,2016-02-10,Present
A_68c94a,2016-02-11,Present
A_3ca950,2016-02-12,Present
A_f57cff,2016-02-16,Present
A_7998b8,2016-02-17,Present
A_f61430,2016-02-18,Present
A_8caca9,2016-02-19,Present
A_157c77,2016-02-22,Present
A_844ed9,2016-02-23,Present
A_5be29c,2016-02-24,Present
A_571b4f,2016-02-25,Present
A_a8baac,2016-02-26,Present
A_5a3ee8,2016-02-29,Present
A_065e5c,2016-03-01,Present
A_72e56a,2016-03-02,Present
A_4c6636,2016-03-03,Present
A_b80f87,2016-03-04,Present
A_2cd07e,2016-03-07,Present
A_3524fd,2016-03-08,Present
A_e8b2bb,2016-03-09,Present
A_301f2a,2016-03-10,Present
A_c146a5,2016-03-11,Present
A_e42f6c,2016-03-14,Present
A_61bed1,2016-03-15,Tardy
A_b1c1d8,2016-03-16,Present
A_d268ad,2016-03-17,Present
A_ce3d91,2016-03-18,Present
A_e712cf,2016-03-21,Present
A_64593c,2016-03-22,Present
A_1c8895,2016-03-23,Present
A_b6df57,2016-03-24,Tardy
A_c16870,2016-03-25,Present
A_99e622,2016-04-04,Present
A_987b94,2016-04-05,Present
A_0cbe5e,2016-04-06,Present
A_81184e,2016-04-07,Present
A_1e6e57,2016-04-08,Present
A_971305,2016-04-11,Absent
A_7bdd26,2016-04-12,Present
A_7bbdce,2016-04-13,Present
A_0d9d4e,2016-04-14,Present
A_25895b,2016-04-15,Present
A_ea3d97,2016-04-18,Present
A_f1e299,2016-04-19,Present
A_2c5f5f,2016-04-20,Present
A_8e7a77,2016-04-21,Present
A_27dba7,2016-04-22,Present
A_b25a36,2016-04-25,Present
A_679034,2016-04-26,Present
A_64ddb7,2016-04-27,Present
A_b6f673,2016-04-28,Present
A_f8d480,2016-04-29,Present
A_79e0d1,2016-05-02,Present
A_a54a49,2016-05-03,Absent
A_ca8ecb,2016-05-04,Present
A_ac6a81,2016-05-05,Present
A_c61622,2016-05-06,Present
A_35c85e,2016-05-09,Present
A_1896fb,2016-05-10,Present
A_4dc12a,2016-05-11,Present
A_a6e4a9,2016-05-12,Present
A_b12a26,2016-05-13,Present
A_2b8b49,2016-05-16,Present
A_a2cd3d,2016-05-17,Present
A_83357a,2016-05-18,Present
A_ab3f70,2016-05-19,Present
A_6b1873,2016-05-20,Present
A_7d10ac,2016-05-23,Present
A_bd4476,2016-05-24,Present
A_5192d3,2016-05-25,Present
A_ea8ba4,2016-05-26,Present
A_a4ef01,2016-05-27,Present
A_40ea68,2016-05-31,Present
A_71f939,2016-06-01,Present
A_d58662,2016-06-02,Present
A_1dd931,2016-06-03,Present
A_052afa,2016-06-06,Present
A_23f66d,2016-06-07,Present
A_2a1982,2016-06-08,Present
A_00cac8,2016-06-09,Absent
A_fdc23f,2015-08-24,Present
A_06f21d,2015-08-25,Present
A_ec7f8d,2015-08-26,Present
A_e4886c,2015-08-27,Present
A_4b1802,2015-08-28,Present
A_cfec55,2015-08-31,Present
A_6a5ed1,2015-09-01,Present
A_795cfb,2015-09-02,Present
A_68d65e,2015-09-03,Present
A_63fb60,2015-09-04,Present
A_8d275e,2015-09-08,Present
A_9a95e4,2015-09-09,Present
A_04441c,2015-09-10,Present
A_1ba39e,2015-09-11,Present
A_cef0b2,2015-09-14,Present
A_7ff49d,2015-09-15,Present
A_a8dfe5,2015-09-16,Present
A_30ffb8,2015-09-17,Present
A_9b28a0,2015-09-18,Absent
A_9310e6,2015-09-21,Present
A_b21e01,2015-09-22,Present
A_afee7b,2015-09-23,Present
A_88eac1,2015-09-24,Present
A_b87a13,2015-09-25,Present
A_b1e7d3,2015-09-28,Present
A_ec875b,2015-09-29,Present
A_9e7382,2015-09-30,Present
A_c84681,2015-10-01,Present
A_15a3d1,2015-10-02,Present
A_3e8b62,2015-10-05,Present
A_77c077,2015-10-06,Present
A_fb6bdc,2015-10-07,Present
A_7189c2,2015-10-08,Present
A_62d8bd,2015-10-12,Present
A_17a5f3,2015-10-13,Present
A_236961,2015-10-14,Present
A_b27cb1,2015-10-15,Present
A_2c7229,2015-10-16,Present
A_958e4e,2015-10-19,Present
A_990cd5,2015-10-20,Present
A_ae38d0,2015-10-21,Present
A_bf802c,2015-10-22,Present
A_614be7,2015-10-23,Present
A_fa0db1,2015-10-26,Present
A_ccd7ef,2015-10-27,Present
A_4d5480,2015-10-28,Present
A_f88ef0,2015-10-29,Tardy
A_a791ce,2015-10-30,Present
A_d537f7,2015-11-02,Present
A_8df77b,2015-11-03,Present
A_c0c8a2,2015-11-04,Present
A_16c3f7,2015-11-05,Present
A_5f9037,2015-11-06,Present
A_21a58a,2015-11-09,Present
A_041fb0,2015-11-10,Present
A_340dc9,2015-11-11,Present
A_e14e8d,2015-11-12,Present
A_51a541,2015-11-13,Present
A_1bfbed,2015-11-16,Present
A_093208,2015-11-17,Present
A_7e9281,2015-11-18,Present
A_4fcda9,2015-11-19,Present
A_258a7c,2015-11-20,Present
A_ba68ed,2015-11-23,Present
A_ad8076,2015-11-24,Present
A_89d95e,2015-11-25,Present
A_efe01c,2015-11-30,Present
A_0ce702,2015-12-01,Present
A_826de5,2015-12-02,Present
A_e6063f,2015-12-03,Present
A_5b264a,2015-12-04,Present
A_6abfee,2015-12-07,Present
A_d8cff8,2015-12-08,Present
A_a70d62,2015-12-09,Present
A_37ccb2,2015-12-10,Present
A_6cd2d6,2015-12-11,Present
A_e874c7,2015-12-14,Present
A_445854,2015-12-15,Present
A_66d57e,2015-12-16,Present
A_316c87,2015-12-17,Present
A_253e3e,2015-12-18,Present
A_b9d10f,2016-01-05,Present
A_7e6d0e,2016-01-06,Present
A_d5b5f7,2016-01-07,Present
A_449095,2016-01-08,Present
A_9513ca,2016-01-11,Present
A_d8b7f6,2016-01-12,Present
A_1f9dab,2016-01-13,Present
A_ebd836,2016-01-14,Present
A_c9afdf,2016-01-15,Present
A_6cbf5d,2016-01-19,Present
A_5545fc,2016-01-20,Present
A_28b77a,2016-01-21,Present
A_f38529,2016-01-22,Present
A_b46d74,2016-01-25,Absent
A_067af0,2016-01-26,Present
A_29dc7d,2016-01-27,Present
A_2452ea,2016-01-28,Present
A_4621c9,2016-01-29,Absent
A_0b6b97,2016-02-01,Present
A_35ca40,2016-02-02,Present
A_1b2367,2016-02-03,Present
A_d418cd,2016-02-04,Present
A_317742,2016-02-05,Present
A_acc208,2016-02-08,Present
A_5638ef,2016-02-09,Present
A_6b7406,2016-02-10,Tardy
A_2464f7,2016-02-11,Present
A_109041,2016-02-12,Present
A_236289,2016-02-16,Present
A_f97c48,2016-02-17,Present
A_516275,2016-02-18,Present
A_e5844f,2016-02-19,Absent
A_83e8a8,2016-02-22,Present
A_52a522,2016-02-23,Present
A_d3d4c4,2016-02-24,Present
A_d027c1,2016-02-25,Present
A_733818,2016-02-26,Present
A_68c874,2016-02-29,Present
A_268119,2016-03-01,Present
A_738ce9,2016-03-02,Present
A_3850d6,2016-03-03,Present
A_6204de,2016-03-04,Tardy
A_104f14,2016-03-07,Present
A_4831d8,2016-03-08,Present
A_71ef44,2016-03-09,Present
A_e17941,2016-03-10,Present
A_892bbf,2016-03-11,Present
A_3e2bda,2016-03-14,Present
A_bedd02,2016-03-15,Present
A_7a20f0,2016-03-16,Present
A_77a6e8,2016-03-17,Present
A_5a263e,2016-03-18,Present
A_b0c3cd,2016-03-21,Present
A_0b8f21,2016-03-22,Present
A_d54642,2016-03-23,Present
A_9f52c7,2016-03-24,Present
A_d68b35,2016-03-25,Present
A_a50705,2016-04-04,Present
A_c9deeb,2016-04-05,Present
A_aad00a,2016-04-06,Present
A_8a9f62,2016-04-07,Present
A_f282d1,2016-04-08,Present
A_2ef2bd,2016-04-11,Present
A_4820a1,2016-04-12,Present
A_40adf7,2016-04-13,Present
A_bb6191,2016-04-14,Present
A_42f7d4,2016-04-15,Present
A_423b1d,2016-04-18,Present
A_a79f45,2016-04-19,Present
A_d72f24,2016-04-20,Present
A_b1c3d4,2016-04-21,Present
A_d2f1f4,2016-04-22,Present
A_66cf00,2016-04-25,Present
A_bc4505,2016-04-26,Present
A_e55bea,2016-04-27,Present
A_07ae17,2016-04-28,Present
A_0268a5,2016-04-29,Present
A_6982da,2016-05-02,Present
A_df5e2b,2016-05-03,Present
A_7c8fbd,2016-05-04,Present
A_208eee,2016-05-05,Tardy
A_9f4d0b,2016-05-06,Present
A_74af6e,2016-05-09,Present
A_5d3086,2016-05-10,Present
A_9b4481,2016-05-11,Absent
A_95eeb8,2016-05-12,Present
A_b6731e,2016-05-13,Tardy
A_8e5534,2016-05-16,Present
A_b98de1,2016-05-17,Present
A_2db628,2016-05-18,Present
A_fd70fb,2016-05-19,Present
